배정기준일,현금배당,주식,종목코드,종목명,시장구분,배당구분,명의개서대리인,주식종류,주당배당금,,주당배당률(일반),,주당배당률(차등),,액면가,결산월
,지급일,유통(교부)일,,,,,,,일반,차등,현금,주식,현금,주식,,
20190315,20190329,,159650,하이골드오션8호국제선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,,.138082,0,,,5000,12
20190305,20190322,,152550,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),유가증권시장,현금배당,한국예탁결제원,보통주,35,,.957330415754923,0,,,0,12
20190228,20190603,,950170,JTC KDR,코스닥시장,현금배당,한국예탁결제원,보통주,65.1594,,0,0,,,0,02
20190228,20190503,,153610,제이알제8호위탁관리부동산투자회사,기타비상장,현금배당,자체,보통주,0,,46.57530095,0,,,5000,08
20190228,20190320,,099350,하나UBS암바토비니켈해외자원개발투자,유가증권시장,현금배당,한국예탁결제원,보통주,280,,5.6,0,,,0,08
20190228,20190320,,099340,하나UBS암바토비니켈해외자원개발투자,유가증권시장,현금배당,한국예탁결제원,보통주,280,,5.6,0,,,0,08
20190227,20190320,,155900,바다로19호선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,,.57534247,0,,,5000,12
20190215,20190228,,172580,하이골드오션12호국제선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.636986,0,0,,5000,12
20190215,20190228,,153360,하이골드오션3호선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.356712,0,0,,5000,12
20190215,20190228,,159650,하이골드오션8호국제선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.152876,0,0,,5000,12
20190201,,,203810,국제16호선박투자회사,기타비상장,현금배당,하나은행,보통주,0,,0,100,,.982139222,5000,12
20190201,20190215,,203810,국제16호선박투자회사,기타비상장,현금배당,하나은행,보통주,0,,1.7068,0,,,5000,12
20190201,,,203810,국제16호선박투자회사,기타비상장,현금배당,하나은행,보통주,0,,0,100,,,5000,12
20190201,20190228,20190228,096300,한국월드와이드베트남부동산개발특별자,유가증권시장,동시배당,한국예탁결제원,보통주,4.02694759,,.789597566666667,4.145385,,,0,02
20190130,20190215,,083380,동북아13호선박투자회사,유가증권시장,현금배당,한국예탁결제원,보통주,0,,1.51232876,0,,,5000,12
20190128,20190219,,155900,바다로19호선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.61369863,0,,,5000,12
20190122,,,203810,국제16호선박투자회사,기타비상장,현금배당,하나은행,보통주,0,,0,0,,,5000,12
20190115,20190131,,172580,하이골드오션12호국제선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.436986,0,0,,5000,12
20190115,20190131,,153360,하이골드오션3호선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.333698,0,0,,5000,12
20190115,20190130,,159650,하이골드오션8호국제선박투자회사,유가증권시장,현금배당,하나은행,보통주,0,0,.143013,0,0,,5000,12
20190101,20190329,,088260,이리츠코크렙기업구조조정부동산투자회사,유가증권시장,현금배당,국민은행,보통주,0,,7.26775032,0,,,500,12
20181231,20190409,,138930,BNK금융지주,유가증권시장,현금배당,한국예탁결제원,보통주,300,,6,0,,,5000,12
20181231,20190419,,001460,BYC,유가증권시장,현금배당,한국예탁결제원,보통주,1000,,20,0,,,5000,12
20181231,20190419,,001465,BYC1우,유가증권시장,현금배당,한국예탁결제원,우선주,1050,,21,0,,,5000,12
20181231,,,011150,CJ씨푸드,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,011155,CJ씨푸드1우,유가증권시장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,058820,CMG제약,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190424,,000990,DB 하이텍,유가증권시장,현금배당,하나은행,보통주,250,,5,0,,,5000,12
20181231,20190424,,000995,DB 하이텍1우,유가증권시장,현금배당,하나은행,우선주,300,,6,0,,,5000,12
20181231,20190424,,000997,DB 하이텍2우,기타비상장,현금배당,하나은행,2우선주,0,,0,0,,,5000,12
20181231,20190412,,139130,DGB금융지주,유가증권시장,현금배당,한국예탁결제원,보통주,360,,7.2,0,,,5000,12
20181231,20190416,20190416,004840,DRB동일,유가증권시장,동시배당,한국예탁결제원,보통주,110,,22,2.39077301873,,,500,12
20181231,20190408,,017940,E1,유가증권시장,현금배당,국민은행,보통주,2000,,40,0,,,5000,12
20181231,20190426,,039570,HDC아이콘트롤스,유가증권시장,현금배당,국민은행,보통주,350,,70,0,,,500,12
20181231,20190418,,089470,HDC현대EP,유가증권시장,현금배당,국민은행,보통주,60,,12,0,,,500,12
20181231,,,082740,HSD엔진,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,1000,12
20181231,20190419,,175330,JB금융지주,유가증권시장,현금배당,한국예탁결제원,보통주,180,,3.6,0,,,5000,12
20181231,20190408,,105560,KB금융지주,유가증권시장,현금배당,국민은행,보통주,1920,,38.4,0,,,5000,12
20181231,20190425,,024120,KB오토시스,코스닥시장,현금배당,국민은행,보통주,280,,56,0,,,500,12
20181231,,,044180,KD,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,060720,KH바텍,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190416,,001940,KISCO홀딩스,유가증권시장,현금배당,하나은행,보통주,280,,28,0,,,1000,12
20181231,,,114450,KPX라이프사이언스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190409,,025000,KPX케미칼,유가증권시장,현금배당,국민은행,보통주,1500,,30,0,,,5000,12
20181231,20190411,,092230,KPX홀딩스,유가증권시장,현금배당,국민은행,보통주,2000,,40,0,,,5000,12
20181231,20190418,,093050,LF,유가증권시장,현금배당,한국예탁결제원,보통주,500,,10,0,,,5000,12
20181231,20190416,,003550,LG,유가증권시장,현금배당,하나은행,보통주,2000,,40,0,,,5000,12
20181231,20190416,,003555,LG1우,유가증권시장,현금배당,하나은행,우선주,2050,,41,0,,,5000,12
20181231,20190410,,001120,LG상사,유가증권시장,현금배당,한국예탁결제원,보통주,250,,5,0,,,5000,12
20181231,20190402,,051900,LG생활건강,유가증권시장,현금배당,한국예탁결제원,보통주,9250,,185,0,,,5000,12
20181231,20190402,,051905,LG생활건강1우,유가증권시장,현금배당,한국예탁결제원,우선주,9300,,186,0,,,5000,12
20181231,20190411,,032640,LG유플러스,유가증권시장,현금배당,한국예탁결제원,보통주,400,,8,0,,,5000,12
20181231,20190419,,011070,LG이노텍,유가증권시장,현금배당,한국예탁결제원,보통주,300,,6,0,,,5000,12
20181231,20190415,,066570,LG전자,유가증권시장,현금배당,한국예탁결제원,보통주,750,,15,0,,,5000,12
20181231,20190415,,066575,LG전자1우,유가증권시장,현금배당,한국예탁결제원,우선주,800,,16,0,,,5000,12
20181231,20190411,,108670,LG하우시스,유가증권시장,현금배당,한국예탁결제원,보통주,250,,5,0,,,5000,12
20181231,20190411,,108675,LG하우시스1우,유가증권시장,현금배당,한국예탁결제원,우선주,300,,6,0,,,5000,12
20181231,20190411,,051910,LG화학,유가증권시장,현금배당,한국예탁결제원,보통주,6000,,120,0,,,5000,12
20181231,20190411,,051915,LG화학1우,유가증권시장,현금배당,한국예탁결제원,우선주,6050,,121,0,,,5000,12
20181231,20190412,,006260,LS,유가증권시장,현금배당,한국예탁결제원,보통주,1250,,25,0,,,5000,12
20181231,,,000680,LS네트웍스,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,5000,12
20181231,,,000685,LS네트웍스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,5000,12
20181231,20190411,,010120,LS산전,유가증권시장,현금배당,한국예탁결제원,보통주,1200,,24,0,,,5000,12
20181231,20190411,,023150,MH에탄올,유가증권시장,현금배당,하나은행,보통주,350,,70,0,,,500,12
20181231,20190416,,005940,NH투자증권,유가증권시장,현금배당,한국예탁결제원,보통주,500,,10,0,,,5000,12
20181231,20190416,,005945,NH투자증권1우,유가증권시장,현금배당,한국예탁결제원,우선주,550,,11,0,,,5000,12
20181231,20190419,,034310,NICE홀딩스,유가증권시장,현금배당,한국예탁결제원,보통주,180,,36,0,,,500,12
20181231,,20190314,100840,S&TC,유가증권시장,주식배당,한국예탁결제원,보통주,0,,0,3,,,500,12
20181231,20190314,20190314,003570,S&T중공업,유가증권시장,동시배당,한국예탁결제원,보통주,200,,8,3,,,2500,12
20181231,20190311,,036530,S&T홀딩스,유가증권시장,현금배당,한국예탁결제원,보통주,400,,80,0,,,500,12
20181231,20190426,,010950,S-OIL,유가증권시장,현금배당,국민은행,보통주,150,,6,0,,,2500,12
20181231,20190426,,010955,S-OIL1우,유가증권시장,현금배당,국민은행,우선주,175,,7,0,,,2500,12
20181231,,,101060,SBS미디어홀딩스,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190411,,002360,SH에너지화학,유가증권시장,현금배당,국민은행,보통주,23,,4.6,0,,,500,12
20181231,20190411,,002365,SH에너지화학1우,기타비상장,현금배당,국민은행,우선주,28,,5.6,0,,,500,12
20181231,20190425,,034730,SK,유가증권시장,현금배당,한국예탁결제원,보통주,4000,,2000,0,,,200,12
20181231,20190425,,03473K,SK1우,유가증권시장,현금배당,한국예탁결제원,우선주,4050,,2025,0,,,200,12
20181231,20190416,,011790,SKC,유가증권시장,현금배당,국민은행,보통주,1000,,20,0,,,5000,12
20181231,,,057500,SKC솔믹스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190425,20190425,018670,SK가스,유가증권시장,동시배당,하나은행,보통주,3000,,60,1,,,5000,12
20181231,20190411,,003340,SK건설,프리보드시장,현금배당,한국예탁결제원,보통주,600,,12,0,,,5000,12
20181231,20190411,,00334K,SK건설5우,기타비상장,현금배당,한국예탁결제원,5우선주,0,,0,0,,,5000,12
20181231,20190411,,00334L,SK건설6우,기타비상장,현금배당,한국예탁결제원,6우선주,0,,0,0,,,5000,12
20181231,20190418,,001740,SK네트웍스,유가증권시장,현금배당,하나은행,보통주,120,,4.8,0,,,2500,12
20181231,20190418,,001745,SK네트웍스1우,유가증권시장,현금배당,하나은행,우선주,145,,5.8,0,,,2500,12
20181231,20190418,,036490,SK머티리얼즈,코스닥시장,현금배당,국민은행,보통주,3750,,750,0,,,500,12
20181231,20190425,,052260,SK바이오랜드,코스닥시장,현금배당,국민은행,보통주,300,,60,0,,,500,12
20181231,20190418,,096770,SK이노베이션,유가증권시장,현금배당,하나은행,보통주,6400,,128,0,,,5000,12
20181231,20190418,,096775,SK이노베이션1우,유가증권시장,현금배당,하나은행,우선주,6450,,129,0,,,5000,12
20181231,20190426,,001510,SK증권,유가증권시장,현금배당,국민은행,보통주,10,,2,0,,,500,12
20181231,20190426,,001515,SK증권1우,유가증권시장,현금배당,국민은행,우선주,15,,3,0,,,500,12
20181231,20190424,,285130,SK케미칼(신설),유가증권시장,현금배당,하나은행,보통주,400,,8,0,,,5000,12
20181231,20190424,,28513K,SK케미칼(신설)1우,유가증권시장,현금배당,하나은행,우선주,450,,9,0,,,5000,12
20181231,20190424,,017670,SK텔레콤,유가증권시장,현금배당,국민은행,보통주,9000,,1800,0,,,500,12
20181231,,,011810,STX,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,2500,12
20181231,,,011815,STX1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,2500,12
20181231,,,01181K,STX2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,2500,12
20181231,,,077970,STX엔진,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,2500,12
20181231,,,077975,STX엔진1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,2500,12
20181231,,,07797L,STX엔진2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,2500,12
20181231,,,071970,STX중공업,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,2500,12
20181231,,,07197K,STX중공업1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,2500,12
20181231,20190419,,048770,TPC메카트로닉스,코스닥시장,현금배당,국민은행,보통주,25,,5,0,,,500,12
20181231,20190412,,284610,TS트릴리온,코넥스시장,현금배당,한국예탁결제원,보통주,10,,10,0,,,100,12
20181231,,,052300,W홀딩컴퍼니,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,05230K,W홀딩컴퍼니1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,100,12
20181231,20190412,,122870,YG엔터테인먼트,코스닥시장,현금배당,국민은행,보통주,150,,30,0,,,500,12
20181231,20190412,,12287K,YG엔터테인먼트1우,기타비상장,현금배당,국민은행,우선주,150,,30,0,,,500,12
20181231,20190419,,051390,YW,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,20190411,,079940,가비아,코스닥시장,현금배당,국민은행,보통주,30,,6,0,,,500,12
20181231,20190415,,078890,가온미디어,코스닥시장,현금배당,하나은행,보통주,100,,20,0,,,500,12
20181231,20190412,,000500,가온전선,유가증권시장,현금배당,국민은행,보통주,600,,12,0,,,5000,12
20181231,,,192410,감마누,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190419,,000860,강남제비스코,유가증권시장,현금배당,한국예탁결제원,보통주,550,,55,0,,,1000,12
20181231,,,217730,강스템바이오텍,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,21773K,강스템바이오텍1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,21773L,강스템바이오텍2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,21773M,강스템바이오텍3우,기타비상장,무배당,한국예탁결제원,3우선주,0,,0,0,,,500,12
20181231,,,21773N,강스템바이오텍4우,기타비상장,무배당,한국예탁결제원,4우선주,0,,0,0,,,500,12
20181231,,,21773P,강스템바이오텍5우,기타비상장,무배당,한국예탁결제원,5우선주,0,,0,0,,,500,12
20181231,20190426,,035250,강원랜드,유가증권시장,현금배당,한국예탁결제원,보통주,900,,180,0,,,500,12
20181231,,,011420,갤럭시아 에스엠,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190422,,094480,갤럭시아커뮤니케이션즈,코스닥시장,현금배당,국민은행,보통주,35,,7,0,,,500,12
20181231,,,063080,게임빌,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190404,,153380,경기방송,기타비상장,현금배당,한국예탁결제원,보통주,600,,6,0,,,10000,12
20181231,20190401,,039240,경남스틸,코스닥시장,현금배당,국민은행,보통주,70,,70,0,,,100,12
20181231,20190321,,008020,경남에너지,기타비상장,현금배당,하나은행,보통주,0,,260,0,,,500,12
20181231,20190409,,002100,경농,유가증권시장,현금배당,하나은행,보통주,250,,50,0,,,500,12
